,x,y,z,value,token
0,-0.73291016,-0.21765137,0.0345459,0.2442627,'t ->  want
1,-0.7270508,-0.19482422,0.01411438,0.2368164,âĢĻt ->  seem
2,-0.72216797,-0.25024414,0.011627197,0.23034668,âĢĻt ->  know
3,-0.71875,-0.24169922,0.0385437,0.22619629,'t ->  have
4,-0.71875,-0.21520996,0.01033783,0.22607422,âĢĻt ->  worry
5,-0.71728516,-0.2175293,0.0011396408,0.22424316,âĢĻt ->  need
6,-0.71240234,-0.22924805,0.0021343231,0.21801758,âĢĻt ->  need
7,-0.7114258,-0.23168945,0.021850586,0.21728516,âĢĻt ->  take
8,-0.7114258,-0.2166748,0.022857666,0.21716309,âĢĻt ->  have
9,-0.7109375,-0.2607422,0.021240234,0.2163086,âĢĻt ->  know
10,-0.7109375,-0.22485352,0.012718201,0.21618652,âĢĻt ->  want
11,-0.70703125,-0.20227051,-0.00033807755,0.21166992,âĢĻt ->  want
12,-0.70654297,-0.19641113,0.02293396,0.21105957,âĢĻt ->  mean
13,-0.70654297,-0.21166992,0.035247803,0.21105957,'t ->  think
14,-0.70410156,-0.1998291,0.02243042,0.20812988,'t ->  miss
15,-0.7036133,-0.19592285,0.008415222,0.2076416,'t ->  have
16,-0.70214844,-0.2097168,0.009231567,0.20568848,âĢĻt ->  just
17,-0.7006836,-0.21386719,0.044769287,0.20410156,'t ->  have
18,-0.69970703,-0.24499512,0.035705566,0.20288086,'t ->  know
19,-0.69873047,-0.16564941,0.019439697,0.20178223,âĢĻt ->  let
20,-0.6958008,-0.25805664,0.030883789,0.19848633,'t ->  know
21,-0.6948242,-0.26098633,0.028579712,0.19750977,'t ->  know
22,-0.6928711,-0.26660156,0.035583496,0.19543457,'t ->  know
23,-0.6928711,-0.20788574,0.033233643,0.19519043,'t ->  know
24,-0.6923828,-0.24291992,0.0042037964,0.19482422,âĢĻt ->  you
25,-0.69189453,-0.22436523,-0.0011491776,0.1940918,'t ->  worry
26,-0.6894531,-0.25195312,0.035339355,0.19140625,'t ->  know
27,-0.6894531,-0.25073242,0.016494751,0.19140625,'t ->  know
28,-0.68847656,-0.19335938,0.009819031,0.19030762,âĢĻt ->  have
29,-0.6879883,-0.2097168,0.0390625,0.18981934,âĢĻt ->  have
30,-0.6875,-0.23144531,0.013633728,0.18933105,'t ->  need
31,-0.6875,-0.22351074,0.022445679,0.18920898,âĢĻt ->  matter
32,-0.6870117,-0.17565918,0.007045746,0.18859863,âĢĻt ->  have
33,-0.68652344,-0.19946289,-0.012939453,0.18811035,'t ->  know
34,-0.6855469,-0.22509766,0.0234375,0.18701172,âĢĻt ->  mean
35,-0.6850586,-0.2368164,0.014701843,0.18652344,âĢĻt ->  want
36,-0.6850586,-0.22875977,0.018569946,0.18640137,'t ->  know
37,-0.68359375,-0.22180176,0.009025574,0.18493652,'t ->  get
38,-0.6826172,-0.21496582,0.024520874,0.18395996,'t -> Ċ
39,-0.6816406,-0.21008301,0.0077400208,0.18286133,âĢĻt ->  always
40,-0.6816406,-0.22302246,0.03466797,0.18286133,'t ->  have
41,-0.6791992,-0.22802734,0.0074768066,0.18041992,'t ->  know
42,-0.6767578,-0.24902344,0.018615723,0.17785645,âĢĻt ->  think
43,-0.6767578,-0.23571777,-0.010116577,0.17785645,'t ->  you
44,-0.67578125,-0.21105957,-0.003774643,0.17663574,âĢĻt ->  want
45,-0.67578125,-0.22436523,0.015701294,0.17663574,âĢĻt ->  think
46,-0.6738281,0.39453125,0.012825012,0.17602539, never ->  know
47,-0.6748047,-0.20422363,0.023101807,0.17565918,âĢĻt ->  have
48,-0.6748047,-0.15393066,0.024032593,0.17553711,âĢĻt ->  take
49,-0.6743164,-0.22570801,-0.02267456,0.17504883,âĢĻt ->  watch
50,-0.6723633,-0.22009277,0.013053894,0.17321777,'t ->  have
51,-0.671875,-0.24926758,0.030700684,0.17272949,'t ->  think
52,-0.671875,-0.18786621,-0.0057029724,0.17260742,âĢĻt ->  know
53,-0.671875,-0.22607422,0.0053520203,0.17260742,'t ->  know
54,-0.671875,-0.16894531,0.0289917,0.17248535,'t ->  have
55,-0.6713867,-0.24023438,0.013160706,0.17211914,âĢĻt ->  have
56,-0.6713867,-0.23254395,0.023620605,0.17211914,'t ->  have
57,-0.67089844,-0.26831055,0.0231781,0.17175293,'t ->  know
58,-0.67089844,-0.23901367,-0.0013904572,0.17163086,'t ->  let
59,-0.6699219,-0.23706055,0.00057315826,0.1706543,'t ->  mean
60,-0.6699219,-0.140625,0.020462036,0.17041016,âĢĻt ->  see
61,-0.6694336,-0.2331543,0.029144287,0.17028809,'t ->  think
62,-0.6694336,-0.22436523,0.016616821,0.17016602,'t ->  be
63,-0.6694336,-0.13757324,0.041107178,0.17004395,'t ->  know
64,-0.6689453,-0.2355957,0.025039673,0.16967773,'t ->  know
65,-0.66845703,-0.19091797,0.027023315,0.16894531,'t ->  want
66,-0.66796875,-0.22033691,0.03756714,0.16870117,'t ->  have
67,-0.66748047,-0.20458984,0.025344849,0.16809082,âĢĻt ->  have
68,-0.6669922,-0.17834473,0.0043258667,0.16760254,âĢĻt ->  worry
69,-0.66503906,-0.22583008,0.0062942505,0.16577148,âĢĻt ->  know
70,-0.6645508,-0.19091797,0.024353027,0.16516113,âĢĻt ->  just
71,-0.6640625,-0.24084473,0.01966858,0.16467285,âĢĻt ->  know
72,-0.6640625,-0.1977539,0.018249512,0.16455078,'t ->  have
73,-0.66308594,-0.22143555,-0.0007929802,0.16381836,'t ->  you
74,-0.66308594,-0.21435547,-0.004989624,0.16381836,âĢĻt ->  mean
75,-0.66259766,-0.22070312,-0.0030345917,0.16320801,'t ->  think
76,-0.66064453,-0.21508789,-3.8802624e-05,0.16137695,âĢĻt ->  believe
77,-0.66015625,-0.23217773,0.026748657,0.16088867,âĢĻt ->  cheat
78,-0.65966797,-0.19885254,-0.0006814003,0.16027832,âĢĻt ->  have
79,-0.6591797,-0.23022461,0.011192322,0.15991211,'t ->  know
80,-0.6591797,-0.19250488,0.010040283,0.15979004,'t ->  understand
81,-0.6591797,-0.19604492,-0.039733887,0.15979004,âĢĻt ->  forget
82,-0.6591797,-0.2265625,0.020401001,0.15979004,'t ->  know
83,-0.6591797,-0.22692871,0.013122559,0.15979004,'t ->  think
84,-0.6591797,-0.17700195,-0.00040578842,0.15979004,'t ->  have
85,-0.6586914,-0.15576172,0.012626648,0.15930176,âĢĻt ->  know
86,-0.6567383,-0.16723633,-0.025772095,0.15759277,âĢĻt ->  be
87,-0.6557617,-0.2088623,0.0143966675,0.15649414,âĢĻt ->  have
88,-0.6542969,-0.22558594,0.03503418,0.15539551,'t ->  eat
89,-0.65283203,-0.22888184,0.021514893,0.1538086,'t -> Ċ
90,-0.65185547,-0.17956543,-0.0016908646,0.1529541,'t ->  have
91,-0.6513672,-0.19641113,0.0033035278,0.15246582,âĢĻt ->  grow
92,-0.6508789,-0.20275879,0.027114868,0.15197754,âĢĻt ->  actually
93,-0.6508789,-0.22387695,0.008613586,0.15197754,'t ->  be
94,-0.6503906,-0.18322754,0.014465332,0.15161133,âĢĻt ->  think
95,-0.6503906,-0.20727539,0.007987976,0.15161133,'t ->  need
96,-0.64990234,-0.22827148,0.024108887,0.15100098,'t ->  mind
97,-0.64990234,-0.18041992,-0.039489746,0.15100098,âĢĻt ->  use
98,-0.6489258,-0.22216797,0.023422241,0.15026855,'t ->  mean
99,-0.6489258,-0.17370605,-0.022338867,0.15014648,'t ->  know
100,-0.6484375,-0.21191406,-0.0074501038,0.1496582,âĢĻt ->  have
101,-0.6484375,-0.19042969,0.011375427,0.1496582,'t ->  know
102,-0.6484375,-0.17651367,-0.0039787292,0.1496582,âĢĻt ->  have
103,-0.6484375,-0.19433594,0.01525116,0.1496582,'t ->  want
104,-0.6484375,-0.20288086,-0.015686035,0.1496582,âĢĻt ->  worry
105,-0.64697266,-0.23205566,0.010154724,0.1484375,âĢĻt ->  care
106,-0.64697266,-0.20568848,-0.0015144348,0.14831543,âĢĻt ->  require
107,-0.64697266,-0.18896484,0.0009536743,0.14831543,âĢĻt ->  like
108,-0.6459961,-0.21118164,-0.008163452,0.14746094,âĢĻt ->  you
109,-0.6459961,-0.1751709,-0.00969696,0.14746094,âĢĻt ->  be
110,-0.6455078,-0.20471191,-0.01586914,0.14709473,'t ->  panic
111,-0.64501953,-0.078186035,0.011421204,0.14648438,âĢĻt ->  make
112,-0.64453125,-0.19262695,-0.0055656433,0.14624023,âĢĻt ->  bury
113,-0.64453125,-0.14440918,0.004722595,0.14611816,âĢĻt ->  notice
114,-0.64404297,-0.20251465,0.06561279,0.14575195, dont ->  have
115,-0.6435547,-0.23937988,-0.002960205,0.14526367,âĢĻt ->  have
116,-0.6435547,-0.23132324,2.092123e-05,0.14526367,âĢĻt ->  know
117,-0.6425781,-0.23718262,0.0043754578,0.14453125,'t ->  contain
118,-0.6425781,-0.15722656,0.020431519,0.14428711,âĢĻt ->  like
119,-0.64160156,-0.23034668,-0.00793457,0.14367676,âĢĻt ->  know
120,-0.64160156,-0.15893555,0.0052452087,0.14343262,'t ->  want
121,-0.640625,-0.1932373,-0.0019226074,0.14257812, not ->  believe
122,-0.640625,-0.18139648,-0.05166626,0.14257812,'t ->  forget
123,-0.63964844,-0.16711426,0.00012910366,0.14172363, not ->  need
124,-0.63916016,-0.18249512,0.03918457,0.14135742,'t ->  drink
125,-0.6376953,-0.23510742,0.026306152,0.14038086,'t ->  know
126,-0.6381836,-0.203125,0.011314392,0.14038086,'t ->  have
127,-0.6381836,-0.19873047,0.009338379,0.14038086,âĢĻt ->  have
128,-0.6376953,-0.15588379,0.024765015,0.14013672, not ->  take
129,-0.63427734,0.46191406,0.025634766,0.13989258, never ->  goes
130,-0.6352539,0.41186523,0.01260376,0.13977051, never ->  thought
131,-0.63671875,-0.2109375,-0.008796692,0.13928223,âĢĻt ->  use
132,-0.63671875,-0.2043457,0.032440186,0.13928223,âĢĻt ->  want
133,-0.63623047,-0.21496582,-0.010856628,0.13879395,âĢĻt ->  know
134,-0.63623047,-0.18103027,0.0063056946,0.13879395,'t ->  think
135,-0.6352539,-0.2166748,0.009811401,0.13806152,âĢĻt ->  have
136,-0.6352539,-0.21728516,0.011497498,0.13806152,âĢĻt -> .
137,-0.6352539,-0.20812988,0.0061836243,0.13806152,âĢĻt ->  require
138,-0.6352539,-0.18688965,-0.015579224,0.13806152,âĢĻt ->  have
139,-0.6357422,-0.13513184,0.010627747,0.13806152,'t ->  care
140,-0.6347656,-0.19799805,0.0048675537,0.13745117,âĢĻt ->  just
141,-0.6347656,-0.18481445,-0.016281128,0.13745117,'t ->  stop
142,-0.6347656,-0.004016876,-0.07635498,0.1373291, not ->  been
143,-0.63427734,-0.122558594,-0.001036644,0.13696289,'t ->  have
144,-0.6323242,-0.18774414,-0.025772095,0.13549805,'t ->  just
145,-0.6323242,-0.18969727,0.013267517,0.13549805,'t ->  have
146,-0.6323242,-0.20593262,0.011367798,0.13549805,âĢĻt ->  have
147,-0.6323242,-0.15161133,0.012268066,0.13537598,âĢĻt ->  last
148,-0.63183594,-0.1895752,0.02482605,0.1348877,âĢĻt ->  know
149,-0.63183594,-0.17321777,-0.01474762,0.13476562,âĢĻt ->  have
150,-0.63134766,-0.18762207,0.007411957,0.13464355,âĢĻt ->  know
151,-0.63134766,-0.22045898,0.003993988,0.13464355,âĢĻt ->  mean
152,-0.63134766,-0.18688965,0.027526855,0.13464355,âĢĻt ->  really
153,-0.6308594,-0.2290039,-0.007873535,0.1340332,`t ->  know
154,-0.6298828,-0.21472168,0.020355225,0.13330078,'t ->  know
155,-0.62939453,-0.22802734,-0.016021729,0.13293457,'t ->  you
156,-0.62939453,-0.16589355,-0.015113831,0.1328125,âĢĻt ->  like
157,-0.6269531,0.4243164,0.010261536,0.1328125, never ->  know
158,-0.62939453,-0.08630371,0.02381897,0.1328125,âĢĻt ->  want
159,-0.62890625,-0.21936035,0.0030078888,0.13244629,'t ->  forget
160,-0.62890625,-0.21936035,0.0030078888,0.13244629,'t ->  forget
161,-0.62890625,-0.17712402,0.005329132,0.13244629,'t ->  know
162,-0.62890625,-0.18725586,-0.0069847107,0.13244629,'t ->  have
163,-0.62890625,-0.21936035,0.0030078888,0.13244629,'t ->  forget
164,-0.62890625,-0.1661377,0.009796143,0.13232422,âĢĻt ->  matter
165,-0.62890625,-0.17102051,-0.01902771,0.13232422,'t ->  care
166,-0.6279297,-0.23486328,-0.018112183,0.13183594,'t ->  expect
167,-0.6274414,-0.19299316,0.023864746,0.13134766,'t ->  know
168,-0.62597656,-0.19921875,0.01399231,0.13000488,'t ->  mean
169,-0.62597656,-0.21801758,-0.026855469,0.13000488,'t ->  panic
170,-0.62597656,-0.19458008,-0.004917145,0.13000488,'t ->  worry
171,-0.62597656,-0.21936035,0.013038635,0.13000488,'t ->  have
172,-0.6254883,-0.15039062,-0.017959595,0.12963867,'t ->  know
173,-0.625,-0.20935059,-0.030288696,0.12927246,âĢĻt ->  be
174,-0.6245117,-0.16955566,-0.039215088,0.12878418,'t ->  add
175,-0.62402344,-0.16955566,0.00598526,0.1282959,'t ->  know
176,-0.6230469,-0.19714355,-0.005935669,0.12768555, not ->  stop
177,-0.6230469,-0.071777344,-0.08087158,0.12756348,âĢĻt ->  just
178,-0.6225586,-0.18286133,0.021087646,0.12731934,âĢĻt ->  know
179,-0.6220703,-0.20568848,0.01776123,0.12683105,'t ->  matter
180,-0.62109375,-0.19421387,0.003648758,0.12597656,'t ->  get
181,-0.62109375,-0.09832764,0.0007915497,0.12585449,âĢĻt ->  know
182,-0.62109375,-0.14465332,0.003768921,0.12585449,'t ->  understand
183,-0.62060547,-0.22106934,0.029830933,0.12573242,'t ->  even
184,-0.62060547,-0.18286133,0.025772095,0.12573242,'t ->  need
185,-0.62060547,-0.18859863,-0.010635376,0.12573242,'t ->  have
186,-0.62060547,-0.16577148,0.0049438477,0.12561035,âĢĻt ->  see
187,-0.62060547,-0.16271973,-0.027435303,0.12561035,âĢĻt ->  let
188,-0.61572266,0.484375,0.013870239,0.12524414, never ->  got
189,-0.6201172,-0.1862793,-0.0022335052,0.12524414,'t ->  know
190,-0.6201172,-0.16870117,0.020217896,0.12512207, not ->  use
191,-0.6201172,-0.08898926,0.034576416,0.12512207,'t ->  know
192,-0.6201172,-0.16870117,0.020217896,0.12512207, not ->  use
193,-0.6196289,-0.12384033,0.010848999,0.124816895,âĢĻt ->  expect
194,-0.6191406,-0.18920898,0.005657196,0.12432861,âĢĻt ->  go
195,-0.61865234,-0.22314453,0.0020885468,0.12414551,'t ->  flow
196,-0.61865234,-0.19897461,0.009887695,0.12408447,âĢĻt ->  have
197,-0.61865234,-0.1616211,0.010307312,0.12402344,'t ->  have
198,-0.61865234,-0.16748047,0.015380859,0.12402344,'t ->  get
199,-0.61816406,-0.14978027,-0.020645142,0.12365723, not ->  have
200,-0.6176758,-0.20336914,-0.0033817291,0.12335205,'t ->  worry
201,-0.6176758,-0.20678711,0.016052246,0.12335205,âĢĻt ->  have
202,-0.6176758,-0.21191406,0.018203735,0.12335205,'t ->  want
203,-0.6176758,-0.16687012,0.025009155,0.123291016, not ->  have
204,-0.6176758,-0.15466309,-0.0096588135,0.123291016, not ->  appear
205,-0.6176758,-0.1920166,0.040771484,0.123291016,âĢĻt ->  have
206,-0.61621094,-0.18237305,0.0052833557,0.12194824,âĢĻt ->  alter
207,-0.61621094,-0.17700195,0.022415161,0.12194824,'t ->  know
208,-0.61621094,-0.15393066,0.004638672,0.12194824,âĢĻt ->  exist
209,-0.61621094,-0.1809082,0.01739502,0.12194824, not ->  mean
210,-0.61621094,-0.07147217,-0.0569458,0.12188721,'t ->  forget
211,-0.61572266,-0.17248535,0.023239136,0.12176514,'t ->  find
212,-0.61572266,-0.14538574,-0.014442444,0.1217041,âĢĻt ->  have
213,-0.6152344,-0.1784668,-0.0038261414,0.121276855,âĢĻt ->  grow
214,-0.6147461,-0.18554688,0.0007362366,0.120910645,âĢĻt ->  always
215,-0.6123047,0.40551758,0.010871887,0.120788574, never ->  forgot
216,-0.6142578,-0.16088867,0.023910522,0.12042236,âĢĻt ->  know
217,-0.61328125,-0.22790527,0.010818481,0.12005615,'t ->  have
218,-0.61328125,-0.15393066,0.015174866,0.11993408,'t ->  start
219,-0.61328125,-0.17456055,0.005596161,0.11993408,'t ->  like
220,-0.61083984,0.42138672,0.0088272095,0.11993408, never ->  know
221,-0.6118164,-0.123535156,-0.0036239624,0.11853027,âĢĻt ->  have
222,-0.6113281,-0.1932373,-0.012779236,0.1182251,t ->  worry
223,-0.61083984,-0.21081543,0.02130127,0.11798096,'t ->  have
224,-0.61083984,-0.1538086,-0.001543045,0.11791992,'t ->  speak
225,-0.61083984,-0.16516113,0.011787415,0.11791992,âĢĻt ->  mind
226,-0.61083984,-0.1932373,-0.020217896,0.11791992,'t ->  worry
227,-0.61035156,-0.1986084,0.004917145,0.117614746,'t ->  have
228,-0.61035156,-0.17236328,0.0011873245,0.11755371,'t ->  want
229,-0.6098633,-0.15759277,0.0057144165,0.11706543, not ->  have
230,-0.6098633,-0.13232422,-0.0076026917,0.117004395, not ->  like
231,-0.6088867,-0.20275879,0.0015087128,0.11645508,âĢĻt ->  work
232,-0.6088867,-0.17199707,-0.015914917,0.11639404,âĢĻt ->  understand
233,-0.60839844,-0.113586426,0.010902405,0.1159668, not ->  deny
234,-0.60546875,0.4165039,0.010482788,0.11578369, never ->  speaks
235,-0.6074219,-0.18896484,-0.0031814575,0.115234375,âĢĻt ->  always
236,-0.6074219,-0.16894531,0.008087158,0.115234375,âĢĻt ->  write
237,-0.6074219,-0.14807129,-0.015655518,0.115234375, not ->  know
238,-0.6074219,-0.13562012,0.025817871,0.11517334,âĢĻt ->  realize
239,-0.6069336,-0.17565918,-0.003419876,0.114868164,'t ->  remember
240,-0.6069336,-0.05328369,-0.06652832,0.11480713,âĢĻt ->  be
241,-0.6064453,-0.15710449,0.011512756,0.11437988, not ->  know
242,-0.6064453,-0.15625,0.017837524,0.11437988, not ->  open
243,-0.6064453,-0.08465576,-0.07281494,0.11431885,'t ->  help
244,-0.60595703,-0.19482422,0.0073623657,0.11431885,âĢĻt ->  have
245,-0.60595703,-0.21643066,0.008834839,0.11431885,'t ->  have
246,-0.60546875,-0.23999023,0.040161133,0.11407471,'t ->  have
247,-0.60498047,-0.15722656,-0.0395813,0.11340332,âĢĻt ->  try
248,-0.60498047,-0.14416504,-0.020095825,0.113342285, not ->  even
249,-0.60498047,-0.11450195,0.008239746,0.113342285,âĢĻt ->  want
250,-0.60498047,-0.03201294,-0.06378174,0.113342285, not ->  forgotten
251,-0.6044922,-0.18359375,-0.0004196167,0.113098145,âĢĻt ->  spoil
252,-0.6044922,-0.1772461,-0.020141602,0.113098145,'t ->  be
253,-0.6044922,-0.16430664,-0.010726929,0.113098145, not ->  have
254,-0.6040039,-0.21496582,0.041107178,0.1126709,"'t -> ,"
255,-0.5996094,0.4724121,0.022583008,0.1126709,never ->  seen
256,-0.6040039,-0.16967773,-0.023406982,0.11260986,'t ->  let
257,-0.6035156,-0.1685791,0.034698486,0.11242676,'t ->  Know
258,-0.60302734,-0.15283203,0.007671356,0.11193848, not ->  only
259,-0.59765625,0.49536133,0.039001465,0.11187744, never ->  forgotten
260,-0.60253906,-0.2175293,-0.006149292,0.111694336,'t ->  actually
261,-0.60253906,-0.18725586,-0.031188965,0.1116333,âĢĻt ->  use
262,-0.6020508,-0.18188477,-0.0063667297,0.11126709,'t ->  mean
263,-0.59765625,0.46191406,0.011528015,0.110961914, never ->  been
264,-0.59765625,0.4597168,0.03704834,0.11090088, never ->  too
265,-0.6015625,-0.17919922,0.020645142,0.11077881, not ->  have
266,-0.6015625,-0.15209961,0.0049743652,0.11077881, not ->  know
267,-0.6015625,-0.16540527,-0.0031738281,0.11077881,âĢĻt ->  like
268,-0.59765625,0.44262695,0.01260376,0.11047363, never ->  been
269,-0.6010742,-0.12176514,0.020126343,0.1104126,âĢĻt ->  realize
270,-0.60058594,-0.17248535,-0.003162384,0.11016846,'t ->  really
271,-0.60058594,-0.15075684,-0.00092458725,0.11016846, not ->  disappoint
272,-0.5986328,0.38208008,0.011482239,0.11004639, never ->  mention
273,-0.60009766,-0.19567871,0.002462387,0.10986328,'t ->  know
274,-0.60009766,-0.18103027,0.010940552,0.109802246,'t ->  have
275,-0.5996094,-0.22485352,0.004585266,0.10961914,'t ->  show
276,-0.5991211,-0.16955566,-0.015167236,0.10900879,âĢĻt ->  like
277,-0.5991211,-0.13586426,0.035308838,0.108947754,'t ->  understand
278,-0.5986328,-0.19665527,0.02607727,0.10876465,'t ->  work
279,-0.5986328,-0.21484375,0.009811401,0.10876465,'t ->  work
280,-0.5986328,-0.20117188,0.0029411316,0.10876465,'t ->  always
281,-0.5986328,-0.16333008,0.0029392242,0.10870361, not ->  have
282,-0.5986328,-0.17956543,-0.0023899078,0.10870361,ot ->  have
283,-0.5986328,-0.13195801,-0.015113831,0.10864258,'t ->  cause
284,-0.5986328,-0.13842773,0.0042533875,0.10864258, not ->  come
285,-0.5961914,0.39794922,0.016616821,0.10852051, never ->  wanted
286,-0.59521484,0.43286133,0.025390625,0.10845947, never ->  heard
287,-0.59765625,-0.19226074,-0.029052734,0.10803223,'t ->  stop
288,-0.59765625,-0.16833496,0.0015983582,0.10803223,âĢĻt ->  know
289,-0.59716797,-0.15405273,0.022476196,0.10772705,'t ->  know
290,-0.5966797,-0.16918945,-0.043762207,0.10723877,'t ->  be
291,-0.5957031,-0.16223145,-0.029373169,0.10675049, not ->  want
292,-0.5932617,0.4074707,0.0053710938,0.10675049, never ->  been
293,-0.5957031,-0.1352539,-0.008491516,0.10668945, not ->  require
294,-0.59033203,0.49047852,0.024307251,0.10656738,Never ->  mind
295,-0.5917969,0.44384766,0.0077705383,0.10638428, never ->  planted
296,-0.59375,0.3720703,0.011817932,0.10632324, never ->  knows
297,-0.59521484,-0.15783691,0.0135650635,0.10626221, not ->  seem
298,-0.59521484,-0.13000488,-0.012672424,0.10620117,'t ->  have
299,-0.59472656,-0.097961426,-0.07373047,0.10595703, not ->  only
300,-0.59472656,-0.16235352,0.017333984,0.10595703,'t ->  work
301,-0.59472656,-0.17102051,0.011894226,0.10595703,'t ->  realize
302,-0.5942383,-0.21740723,-0.0040664673,0.105529785,`t ->  help
303,-0.5942383,-0.10760498,-0.055908203,0.105407715, not ->  a
304,-0.5913086,0.41137695,0.012062073,0.105285645, never ->  had
305,-0.59375,-0.16601562,-0.015274048,0.105163574, not ->  mean
306,-0.59375,-0.14440918,-0.013298035,0.105163574, not ->  support
307,-0.59375,-0.14794922,0.03173828,0.105163574,'t ->  stop
308,-0.5932617,-0.21276855,-0.009544373,0.10510254,âĢĻt ->  have
309,-0.5932617,-0.15808105,-0.008285522,0.105041504, not ->  believe
310,-0.59277344,-0.17236328,0.015945435,0.10455322,âĢĻt ->  change
311,-0.59228516,-0.033935547,-0.04837036,0.10418701,'t ->  help
312,-0.58740234,0.45703125,0.02722168,0.10357666, never ->  forget
313,-0.5913086,-0.20776367,0.0001335144,0.103515625,âĢĻt ->  seem
314,-0.5913086,-0.20385742,-0.0038089752,0.103515625,'t ->  have
315,-0.5913086,-0.16674805,0.019073486,0.10345459, not ->  have
316,-0.5913086,-0.1706543,-0.00491333,0.10345459, not ->  believe
317,-0.5913086,-0.14074707,0.00869751,0.103393555, not ->  consider
318,-0.5908203,-0.18676758,-0.025009155,0.103149414,`t ->  last
319,-0.5908203,-0.18103027,0.017349243,0.103149414,âĢĻt ->  have
320,-0.58740234,0.43847656,0.017059326,0.10308838, never ->  grows
321,-0.5908203,-0.12408447,-0.0036029816,0.10308838, not ->  include
322,-0.5908203,-0.0670166,-0.06427002,0.10308838, not ->  only
323,-0.5908203,-0.09033203,-0.05307007,0.10308838, not ->  afraid
324,-0.5883789,0.38232422,0.012298584,0.1027832, never ->  really
325,-0.59033203,-0.106933594,-0.06842041,0.1027832,âĢĻt ->  have
326,-0.58154297,0.5449219,0.049926758,0.10247803, never ->  before
327,-0.58935547,-0.20996094,0.009521484,0.10223389,'t ->  have
328,-0.58935547,-0.15686035,0.009468079,0.10217285, not ->  grow
329,-0.58935547,-0.17346191,0.007286072,0.10217285, not ->  need
330,-0.58935547,-0.1899414,-0.0028419495,0.10217285,'t ->  mean
331,-0.5888672,-0.14416504,0.007537842,0.101745605, not ->  need
332,-0.5878906,-0.19006348,0.010932922,0.101257324,'t ->  have
333,-0.5878906,-0.087524414,-0.015365601,0.10119629, not ->  do
334,-0.5878906,-0.11437988,5.567074e-05,0.10119629,âĢĻt ->  have
335,-0.5864258,0.3581543,-0.009414673,0.10119629, never ->  found
336,-0.58740234,-0.19384766,0.0015573502,0.10083008,âĢĻt ->  have
337,-0.58740234,-0.101135254,-0.0657959,0.10070801, not ->  sure
338,-0.58740234,-0.10534668,-0.06549072,0.10070801,âĢĻt ->  be
339,-0.58691406,-0.19433594,-0.012916565,0.1005249,âĢĻt ->  want
340,-0.58691406,-0.15527344,0.038238525,0.10046387,'t ->  live
341,-0.58691406,-0.07305908,-0.05303955,0.10040283,'t ->  be
342,-0.5864258,-0.22570801,-0.00907135,0.10028076,âĢĻt -> .
343,-0.5864258,-0.16882324,-0.020477295,0.10015869,âĢĻt ->  over
344,-0.5864258,-0.066345215,-0.062164307,0.100097656, not ->  just
345,-0.5830078,0.41479492,0.018173218,0.09979248, never ->  have
346,-0.5859375,-0.19604492,0.014419556,0.09979248,'t ->  have
347,-0.5854492,-0.17150879,-0.019378662,0.09954834,'t ->  require
348,-0.58496094,-0.19067383,-0.004184723,0.099243164,'t ->  work
349,-0.58496094,-0.18920898,-0.010070801,0.099243164,'t ->  let
350,-0.58496094,-0.115234375,0.014007568,0.09918213,âĢĻt ->  know
351,-0.58203125,0.41064453,-0.00447464,0.09906006, never ->  have
352,-0.58447266,-0.16113281,-0.027893066,0.09881592,âĢĻt ->  affect
353,-0.58447266,-0.14331055,0.014846802,0.09875488, not ->  always
354,-0.58447266,-0.088134766,-0.062408447,0.09875488, not ->  be
355,-0.5839844,-0.20056152,0.023971558,0.09857178, not ->  pur
356,-0.5834961,-0.19348145,-0.028457642,0.09820557,'t ->  cover
357,-0.5830078,-0.16748047,-0.013633728,0.09790039,âĢĻt ->  have
358,-0.5830078,-0.18286133,-0.004501343,0.09790039, not ->  have
359,-0.5800781,0.41992188,0.011634827,0.097839355, never ->  be
360,-0.5830078,-0.083862305,-0.07055664,0.097839355, not ->  a
361,-0.58251953,-0.07098389,-0.06573486,0.09753418,t ->  wait
362,-0.58203125,-0.23986816,0.019119263,0.097473145,'t ->  have
363,-0.58203125,-0.16320801,-0.031204224,0.09729004,`t ->  teach
364,-0.58203125,-0.17150879,0.008735657,0.09729004,'t ->  have
365,-0.5786133,0.43603516,0.023010254,0.09716797, never ->  sets
366,-0.5751953,0.50390625,0.029342651,0.09674072, never ->  been
367,-0.5810547,-0.1484375,0.016464233,0.09649658, not ->  want
368,-0.57373047,0.5214844,0.038879395,0.09649658, never ->  been
369,-0.57470703,0.5,0.02822876,0.09649658, never ->  been
370,-0.5810547,-0.16748047,-0.040130615,0.09649658,âĢĻt ->  expect
371,-0.5810547,-0.14160156,-0.004550934,0.09643555, not ->  need
372,-0.57910156,0.36279297,0.0013418198,0.09631348, never ->  ate
373,-0.5805664,-0.18481445,-0.0028038025,0.096191406,'t ->  live
374,-0.5805664,-0.116882324,-0.07397461,0.09613037, not ->  sure
375,-0.5805664,-0.124938965,-0.08880615,0.09613037,âĢĻt ->  be
376,-0.5805664,-0.09710693,-0.055908203,0.09613037,âĢĻt ->  sure
377,-0.5805664,-0.14538574,-0.025848389,0.09613037, not ->  dress
378,-0.5800781,-0.09637451,-0.054107666,0.095825195, not ->  talking
